,employee,companyAlias,commentId,comment,likes,dislikes,commentDate,uid,comid
21892,114,57dd2d6a4018d9000339ca43,582deb3e711de1000488b271,*********************************************************************************************************************************************************,18.0,0.0,2016-11-17 17:26:14,26_114,26
21893,31,57dd2d6a4018d9000339ca43,582dc853711de1000488b251,**************************************,3.0,0.0,2016-11-17 15:09:44,26_31,26
21894,45,57dd2d6a4018d9000339ca43,582da70d711de1000488b23b,*********************************************************************************,9.0,0.0,2016-11-17 12:47:50,26_45,26
21895,251,57dd2d6a4018d9000339ca43,582cc546e9b94200045ad73c,***************,1.0,0.0,2016-11-16 20:44:31,26_251,26
21896,124,57dd2d6a4018d9000339ca43,582cbea7e9b94200045ad739,***********************************************************************************************************************************************************************************,9.0,0.0,2016-11-16 20:09:51,26_124,26
21897,185,57dd2d6a4018d9000339ca43,582ca30fe9b94200045ad724,************,1.0,3.0,2016-11-16 18:18:41,26_185,26
21898,311,57dd2d6a4018d9000339ca43,582c8da5e9b94200045ad715,************************************************,13.0,0.0,2016-11-16 16:47:14,26_311,26
21899,246,57dd2d6a4018d9000339ca43,582c55fde9b94200045ad6e3,*************************************************************************************************************************************************************************************************************************************,22.0,0.0,2016-11-16 12:44:02,26_246,26
21900,161,57dd2d6a4018d9000339ca43,582c08cfe9b94200045ad6b0,*******************************************************************************************************,12.0,0.0,2016-11-16 07:19:41,26_161,26
21901,35,57dd2d6a4018d9000339ca43,582b8d2e5ba1d00004de9c09,*****************************************************,6.0,0.0,2016-11-15 22:33:02,26_35,26
21902,224,57dd2d6a4018d9000339ca43,582b83466142d1000492fe1c,**************************,7.0,0.0,2016-11-15 21:50:57,26_224,26
21903,72,57dd2d6a4018d9000339ca43,582b59b86142d1000492fe09,**********************************************************************,4.0,0.0,2016-11-15 18:53:39,26_72,26
21904,92,57dd2d6a4018d9000339ca43,582b56776142d1000492fe07,*********************************************************************,4.0,2.0,2016-11-15 18:38:32,26_92,26
21905,92,57dd2d6a4018d9000339ca43,582b56776142d1000492fe06,*******************************************************************,2.0,0.0,2016-11-15 18:38:29,26_92,26
21906,291,57dd2d6a4018d9000339ca43,582b56e96142d1000492fe08,****************************************************************************************************,19.0,0.0,2016-11-15 18:38:03,26_291,26
21907,261,57dd2d6a4018d9000339ca43,582b4f8c6142d1000492fe01,**************************,3.0,0.0,2016-11-15 18:10:17,26_261,26
21908,114,57dd2d6a4018d9000339ca43,582b01f46142d1000492fdd1,****************************************,6.0,0.0,2016-11-15 12:39:10,26_114,26
21909,45,57dd2d6a4018d9000339ca43,582ad96ce2389800044b0066,************************************************************************************************************************************************************************************************************************************,14.0,0.0,2016-11-15 09:46:16,26_45,26
21910,92,57dd2d6a4018d9000339ca43,582a2e9c7665da000485f11b,***********************************************,3.0,8.0,2016-11-14 21:37:12,26_92,26
21911,251,57dd2d6a4018d9000339ca43,5829f9e47665da000485f0ea,**************,3.0,5.0,2016-11-14 17:52:12,26_251,26
21912,291,57dd2d6a4018d9000339ca43,5829fa487665da000485f0ec,***************************************************************************,18.0,0.0,2016-11-14 17:49:53,26_291,26
21913,299,57dd2d6a4018d9000339ca43,5829f6a07665da000485f0e2,***********************************,8.0,0.0,2016-11-14 17:38:20,26_299,26
21914,172,57dd2d6a4018d9000339ca43,58278f6ef05a8c0004f38c69,************************************************************************,14.0,0.0,2016-11-12 21:43:02,26_172,26
21915,300,57dd2d6a4018d9000339ca43,58277c5ae244ca0004983a59,******************************,3.0,0.0,2016-11-12 20:31:58,26_300,26
21917,92,57dd2d6a4018d9000339ca43,58275f37e244ca0004983a52,******************************************************************,12.0,0.0,2016-11-12 18:27:01,26_92,26
21918,72,57dd2d6a4018d9000339ca43,58275184e244ca0004983a4e,***********,3.0,3.0,2016-11-12 17:29:30,26_72,26
21919,246,57dd2d6a4018d9000339ca43,58274573e244ca0004983a4d,***************************************************************************************************************************************************************************************************,27.0,0.0,2016-11-12 16:35:20,26_246,26
21921,311,57dd2d6a4018d9000339ca43,5826e95be244ca0004983a38,***************************************************************************************************************,21.0,0.0,2016-11-12 09:57:22,26_311,26
21922,246,57dd2d6a4018d9000339ca43,58262449c1a6e600049ba27b,***********************************************************************************************,20.0,0.0,2016-11-11 20:00:52,26_246,26
21924,185,57dd2d6a4018d9000339ca43,58260763c1a6e600049ba267,************************************************************,7.0,0.0,2016-11-11 18:00:15,26_185,26
21926,144,57dd2d6a4018d9000339ca43,5824df68c1a6e600049ba1c4,***********************************************,2.0,0.0,2016-11-10 20:57:42,26_144,26
